51,C,Brynas (Sweden),Sweden,Europe,248
52,RW,Brampton (OHL),OHL,NA,0
53,D,Cretin-Derham (High-MN),High-MN,NA,1
54,D,Minnetonka (High-MN),High-MN,NA,0
55,RW,Rimouski (QMJHL),QMJHL,NA,3
56,LW,Brynas Jr. (Sweden-Jr.),Sweden-Jr.,Europe,178
57,C,Skelleftea (Sweden),Sweden,Europe,134
59,LW,USA U-18 (USHL),USHL,NA,248
60,D,USA U-18 (USHL),USHL,NA,75
61,C,Ottawa (OHL),OHL,NA,0
62,C,Erie (OHL),OHL,NA,65
63,D,Sault Ste. Marie (OHL),OHL,NA,0
64,C,Kootenay (WHL),WHL,NA,23
65,LW,Moncton (QMJHL),QMJHL,NA,0
66,D,Everett (WHL),WHL,NA,269
67,D,Harvard (ECAC),ECAC,NA,10
68,D,Rouyn-Noranda (QMJHL),QMJHL,NA,0
69,RW,Shattuck St. Mary's (High-MN),High-MN,NA,0
70,C,Regina (WHL),WHL,NA,37
71,LW,Shawinigan (QMJHL),QMJHL,NA,108
72,D,Gatineau (QMJHL),QMJHL,NA,0
73,D,Kootenay (WHL),WHL,NA,0
74,C,Minnetonka (High-MN),High-MN,NA,0
75,C,Chilliwack (WHL),WHL,NA,0
76,LW,Rimouski (QMJHL),QMJHL,NA,0
77,LW,Orangeville (CCHL),CCHL,NA,0
78,D,Portland (WHL),WHL,NA,0
79,C,MODO Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
80,RW,USA U-18 (USHL),USHL,NA,112
81,C,Montreal (QMJHL),QMJHL,NA,0
82,C/LW,Shattuck St. Mary's (High-MN),High-MN,NA,0
83,D,Calgary (WHL),WHL,NA,0
85,D,Plymouth (OHL),OHL,NA,0
86,RW,Saint John (QMJHL),QMJHL,NA,26
87,D,Newmarket (CCHL),CCHL,NA,30
88,RW,Woodbury HS (High-MN),High-MN,NA,0
89,C,Lewiston (QMJHL),QMJHL,NA,126
90,C,AIK Jr. (Sweden-Jr.),Sweden-Jr.,Europe,207
91,D,Acadie-Bathurst (QMJHL),QMJHL,NA,0
93,D,Camrose (AJHL),AJHL,NA,0
94,D,Sault Ste. Marie (OHL),OHL,NA,0
95,D,Belleville (OHL),OHL,NA,0
96,D,Owen Sound (OHL),OHL,NA,0
97,LW,Vancouver (WCHL),WCHL,NA,63
98,C,Owen Sound (OHL),OHL,NA,0
99,RW,Karpat (Finland),Finland,Europe,137
100,C/LW,Erie (OHL),OHL,NA,0
101,LW,Saginaw (OHL),OHL,NA,0
103,D,Wisconsin (WCHA),WCHA,NA,2
104,D,K-Vantaa U18 (Finland-Jr.),Finland-Jr.,Europe,0
105,LW,Windsor (OHL),OHL,NA,3
106,RW,Sodertalje Jr. (Sweden-Jr.),Sweden-Jr.,Europe,19
108,C,USA U-18 (USHL),USHL,NA,1
109,D,Everett (WHL),WHL,NA,0
110,C,Landshut Cann. (German-2),German-2,Europe,99
111,LW,Jokerit (Finland),Finland,Europe,83
113,F,Alberni Valley (BCHL),BCHL,NA,0
114,D,Bloomington-Jeff. (High-MN),High-MN,NA,0
115,D,Milton Academy (High-MA),High-MA,NA,0
116,D,Skelleftea Jr. (Sweden-Jr.),Sweden-Jr.,Europe,45
117,D,Cape Breton (QMJHL),QMJHL,NA,3
118,RW,Shattuck St. Mary's (High-MN),High-MN,NA,0
119,LW,Gatineau (QMJHL),QMJHL,NA,89
120,C,Mississauga (OHL),OHL,NA,0
122,C,South Shore (EJHL),EJHL,NA,95
123,C,Hamilton (CCHL),CCHL,NA,98
124,D,Kamloops (WHL),WHL,NA,0
125,D,Oshawa (OHL),OHL,NA,0
126,RW,Djurgarden (Sweden),Sweden,Europe,0
127,C,Governor's Acad. (High-MA),High-MA,NA,0
129,C,Niagara (OHL),OHL,NA,59
130,LW,Owen Sound (OHL),OHL,NA,0
131,D,Frolunda Jr. (Sweden-Jr.),Sweden-Jr.,Europe,221
132,D,Sodertalje (Sweden),Sweden,Europe,1
133,LW,Brandon (WHL),WHL,NA,173
134,RW,Calgary (WHL),WHL,NA,0
135,LW,Northern Mich. (CCHA),CCHA,NA,4
136,D,Penticton (BCHL),BCHL,NA,0
137,D,Portland (WHL),WHL,NA,0
139,RW,Portland (WHL),WHL,NA,0
140,LW,Delbarton (High-NJ),High-NJ,NA,17
142,C,Bloomington-Jeff. (High-MN),High-MN,NA,0
143,RW,Mississauga (OHL),OHL,NA,0
144,C,Brampton (OHL),OHL,NA,19
145,D,P.E.I. (QMJHL),QMJHL,NA,0
146,LW,Djurgarden (Sweden),Sweden,Europe,0
147,RW,Vancouver (WCHL),WCHL,NA,324
148,D,Sioux City (USHL),USHL,NA,54
149,RW,Cedar Rapids (USHL),USHL,NA,0
150,RW,Des Moines (USHL),USHL,NA,0
151,C,Heilbronn (German-2),German-2,Europe,0
152,D,Sarnia (OHL),OHL,NA,0
153,LW,Kingston (OHL),OHL,NA,0
154,D,Barrie (OHL),OHL,NA,238
155,D,Moose Jaw (WHL),WHL,NA,0
156,C,Winnipeg South (MJHL),MJHL,NA,0
157,RW,HV 71 Jr. (Sweden-Jr.),Sweden-Jr.,Europe,216
158,LW,Novokuznetsk (Russia),Russia,Europe,0
160,C,Detroit Lakes (High-MN),High-MN,NA,0
161,C,AIK (Sweden-2),Sweden-2,Europe,0
162,D,Regina (WHL),WHL,NA,101
163,D,Halifax (QMJHL),QMJHL,NA,0
164,LW,Saint John (QMJHL),QMJHL,NA,0
166,LW,Kootenay (WHL),WHL,NA,0
167,D,Chilliwack (WHL),WHL,NA,0
168,D,Indiana (USHL),USHL,NA,64
169,D,Timra (Sweden),Sweden,Europe,0
170,D,London (OHL),OHL,NA,0
171,C,Tri-City (WHL),WHL,NA,0
172,C,Niagara (OHL),OHL,NA,1
173,LW,Val D'Or (QMJHL),QMJHL,NA,0
176,D,Lewiston (QMJHL),QMJHL,NA,0
177,D,Chicago (USHL),USHL,NA,0
178,RW,Brandon (WHL),WHL,NA,249
179,D,The Gunnery (High-CT),High-CT,NA,0
180,D,Indiana (USHL),USHL,NA,0
181,LW,Dyn. Jr. Riga (Belarus-Jr.),Belarus-Jr.,Europe,0
182,RW,Saskatoon (WHL),WHL,NA,0
183,D,Cushing Academy (High-MA),High-MA,NA,0
186,D,Saskatoon (WHL),WHL,NA,0
188,D,Michigan (CCHA),CCHA,NA,0
189,RW,Chilliwack (WHL),WHL,NA,0
190,RW,Saskatoon (WHL),WHL,NA,0
192,C,Michigan State (CCHA),CCHA,NA,0
193,RW,Tri-City (WHL),WHL,NA,5
194,LW,Landshut Cann. (German-2),German-2,Europe,0
195,D,Cherepovets (Russia),Russia,Europe,0
196,D,Cedar Rapids (USHL),USHL,NA,0
197,C,USA U-18 (USHL),USHL,NA,0
198,C,Ilves (Finland),Finland,Europe,2
199,D,Winnipeg South (MJHL),MJHL,NA,0
200,RW,Green Bay (USHL),USHL,NA,0
201,D,Mahtomedi (High-MN),High-MN,NA,0
202,F,Vernon (BCHL),BCHL,NA,0
203,RW,St. Thomas (High-MN),High-MN,NA,0
204,LW,Lugano (Swiss),Swiss,Europe,0
205,D,Halifax (QMJHL),QMJHL,NA,0
206,D,AIK Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
207,LW,MODO Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
208,LW,Portland (WHL),WHL,NA,0
209,LW,Kamloops (WHL),WHL,NA,1
210,D,Lake Superior (CCHA),CCHA,NA,67
