56,C,Blainville-Boisbriand (QMJHL),QMJHL,NA,0
57,LW,Cape Breton (QMJHL),QMJHL,NA,41
58,LW,Guelph (OHL),OHL,NA,7
60,D,Djurgarden (Sweden-2),Sweden-2,Europe,0
61,LW,Islanders (EJHL),EJHL,NA,39
62,C,PEI (QMJHL),QMJHL,NA,0
64,D,Victoriaville (QMJHL),QMJHL,NA,0
65,C,Surrey (BCHL),BCHL,NA,0
66,D,New Hampshire (H-East),H-East,NA,151
67,D,Victoria (WHL),WHL,NA,0
68,D,Rogle Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
69,RW,Sudbury (OHL),OHL,NA,14
71,LW,Erie (OHL),OHL,NA,0
72,LW,Kelowna (WHL),WHL,NA,0
73,C,Kingston (OHL),OHL,NA,0
74,C,USA U-18 (USHL),USHL,NA,12
75,LW,Cherepovets 2 (Russia-Jr.),Russia-Jr.,Europe,41
76,C/LW,Waterloo (USHL),USHL,NA,0
77,C,Sioux City (USHL),USHL,NA,40
79,C,AIK (Sweden),Sweden,Europe,73
80,LW,Quebec (QMJHL),QMJHL,NA,157
81,RW,Owen Sound (OHL),OHL,NA,16
82,C,Niagara (OHL),OHL,NA,0
83,C,Nizhnekamsk 2 (Russia-Jr.),Russia-Jr.,Europe,1
84,C,Saginaw (OHL),OHL,NA,0
85,C,Oshawa (OHL),OHL,NA,0
86,RW,Rouyn-Noranda (QMJHL),QMJHL,NA,102
87,D,USA U-18 (USHL),USHL,NA,0
88,LW,Ufa (Russia),Russia,Europe,52
89,RW,Portland (WHL),WHL,NA,38
90,LW,Lulea Jr. (Sweden-Jr.),Sweden-Jr.,Europe,11
91,RW,Kamloops (WHL),WHL,NA,9
93,D,Vancouver (WCHL),WCHL,NA,0
94,RW,Vancouver (WCHL),WCHL,NA,0
95,C,Baie-Comeau (QMJHL),QMJHL,NA,0
96,C,London (OHL),OHL,NA,0
97,D,Dubuque (USHL),USHL,NA,0
98,C,St. Michaels (OJHL),OJHL,NA,0
100,LW,Nobles (High-MA),High-MA,NA,61
101,LW,Brampton (OHL),OHL,NA,25
102,RW,Djurgarden Jr. (Sweden-Jr.),Sweden-Jr.,Europe,6
103,RW,Guelph (OHL),OHL,NA,0
104,C,Michigan (CCHA),CCHA,NA,142
105,C/LW,Saginaw (OHL),OHL,NA,0
107,D,Shawinigan (QMJHL),QMJHL,NA,0
108,D,Guelph (OHL),OHL,NA,11
109,LW,West Kelowna (BCHL),BCHL,NA,0
110,D,PEI (QMJHL),QMJHL,NA,0
111,D,Djurgarden Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
112,LW,Prince George (WHL),WHL,NA,0
113,W,Victory Honda Midget (MWEHL),MWEHL,NA,0
114,D,Rimouski (QMJHL),QMJHL,NA,0
115,D,Belleville (OHL),OHL,NA,0
116,LW,Gatineau (QMJHL),QMJHL,NA,0
118,RW,USA U-18 (USHL),USHL,NA,17
119,D,Salisbury (HIGH-CT),HIGH-CT,NA,0
120,C,Valley (EJHL),EJHL,NA,0
121,C,USA U-18 (USHL),USHL,NA,33
122,LW,Blainville-Boisbriand (QMJHL),QMJHL,NA,0
123,D,USA U-18 (USHL),USHL,NA,0
125,RW,Karpat Jr. (Finland-Jr.),Finland-Jr.,Europe,0
126,LW,Kitchener (OHL),OHL,NA,0
127,D,Omaha (USHL),USHL,NA,0
128,LW,Langley (BCHL),BCHL,NA,0
130,RW,Modo Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
131,LW,Kamloops (WHL),WHL,NA,0
132,D,Holderness (High-NH),High-NH,NA,0
133,D,USA U-18 (USHL),USHL,NA,0
134,C,Lincoln (USHL),USHL,NA,0
135,D,Brandon (WHL),WHL,NA,0
136,C,Linkoping Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
137,D,Spruce Grove (AJHL),AJHL,NA,0
138,C,Val-D'Or (QMJHL),QMJHL,NA,0
138,C,Val-D'Or (QMJHL),QMJHL,NA,0
139,D,Kelowna (WHL),WHL,NA,0
140,D,Burnsville (High-MN),High-MN,NA,0
141,D,Muskegon (USHL),USHL,NA,0
142,RW,Zug Jr. (Swiss-Jr.),Swiss-Jr.,Europe,0
143,D,Selects U18 - South Kent (HIGH-CT),HIGH-CT,NA,0
144,D,Sioux City (USHL),USHL,NA,0
145,D,Rogle Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
147,RW,Benilde-St.Margaret's (High-MN),High-MN,NA,0
148,C,St. Cloud State (WCHA),WCHA,NA,6
149,LW,Farjestad Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
150,D,Hotchkiss School (HIGH-CT),HIGH-CT,NA,0
151,D,USA U-18 (USHL),USHL,NA,0
152,D,Oshawa (OHL),OHL,NA,0
153,D,Muskegon (USHL),USHL,NA,0
154,LW,Kingston (OHL),OHL,NA,0
155,C,Timra Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
156,D,Sault Ste. Marie (OHL),OHL,NA,0
157,RW,Dexter Prep (High-MA),High-MA,NA,0
158,D,Everett (WHL),WHL,NA,0
159,C,USA U-18 (USHL),USHL,NA,1
160,RW,Kelowna (WHL),WHL,NA,0
161,RW,South Shore (EJHL),EJHL,NA,0
164,D,Merritt (BCHL),BCHL,NA,0
165,RW,Frolunda Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
166,C,Belleville (OHL),OHL,NA,63
167,C,Grand Rapids (High-MN),High-MN,NA,0
168,C,Denver (WCHA),WCHA,NA,0
169,D,Prince George (WHL),WHL,NA,0
171,LW,Victoriaville (QMJHL),QMJHL,NA,0
173,D,Jokerit Jr. (Finland-Jr.),Finland-Jr.,Europe,0
174,C,St. John'S Prep (High-MA),High-MA,NA,0
175,D,Spruce Grove (AJHL),AJHL,NA,0
176,C,Baie-Comeau (QMJHL),QMJHL,NA,0
177,C,Blues (Finland),Finland,Europe,0
178,D,Guelph (OHL),OHL,NA,0
179,C,Smiths Falls (CCHL),CCHL,NA,0
180,LW,Frolunda Jr. (Sweden-Jr.),Sweden-Jr.,Europe,19
181,C,USA U-18 (USHL),USHL,NA,0
182,D,Ilves Jr. (Finland-Jr.),Finland-Jr.,Europe,0
183,D,Farjestad Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
184,C,K-Vantaa (Finland-2),Finland-2,Europe,0
185,RW,Penticton (BCHL),BCHL,NA,0
186,RW,Bern (Swiss),Swiss,Europe,24
187,D,Yaroslavl 2 (Russia-Jr.),Russia-Jr.,Europe,0
188,C/RW,Calgary (WHL),WHL,NA,0
189,C,Saginaw (OHL),OHL,NA,0
190,D,Spokane (WHL),WHL,NA,0
191,LW,Sudbury (OHL),OHL,NA,0
192,D,Des Moines (USHL),USHL,NA,0
193,C,Penticton (BCHL),BCHL,NA,0
194,D,AIK U18 (Sweden-Jr.),Sweden-Jr.,Europe,0
195,C/RW,Dubuque (USHL),USHL,NA,0
196,D,Regina (WHL),WHL,NA,0
197,D,Victoria (WHL),WHL,NA,0
198,D,Providence (H-East),H-East,NA,0
199,RW,Tingsryd (Sweden-Jr.),Sweden-Jr.,Europe,0
201,C,Tartan (High-MN),High-MN,NA,0
202,LW,Frolunda Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
204,D,Medicine Hat (WHL),WHL,NA,0
205,D,London (OHL),OHL,NA,0
206,D,Halifax (QMJHL),QMJHL,NA,3
207,LW,Yaroslavl (Russia),Russia,Europe,0
209,C,St. Michaels (OJHL),OJHL,NA,0
210,LW,Sault Ste. Marie (OHL),OHL,NA,0
211,D,Sodertalje (Sweden-2),Sweden-2,Europe,0
