53,C,Vasteras Jr. (Sweden-Jr.),Sweden-Jr.,Europe,183
54,D,London (OHL),OHL,NA,47
55,D,Sault Ste. Marie (OHL),OHL,NA,28
56,LW,Oshawa (OHL),OHL,NA,41
57,D,Portland (WHL),WHL,NA,30
58,LW,CSKA Jr. (Russia-Jr.),Russia-Jr.,Europe,285
59,D,Rogle Angleholm (Sweden-2),Sweden-2,Europe,0
60,LW,Wayzata (High-MN),High-MN,NA,0
61,C,Ottawa (OHL),OHL,NA,114
63,D,Guelph (OHL),OHL,NA,13
64,C,Saginaw (OHL),OHL,NA,228
65,C,Mississauga St. Michael's (OHL),OHL,NA,59
66,C,U of Notre Dame (CCHA),CCHA,NA,3
67,LW,Swift Current (WHL),WHL,NA,236
68,C,Sault Ste. Marie (OHL),OHL,NA,107
70,D,USA U-18 (USHL),USHL,NA,2
72,C,Edina High (High-MN),High-MN,NA,0
73,D,Edmonton (WHL),WHL,NA,2
74,LW,Edmonton (WHL),WHL,NA,0
75,C,Indiana (USHL),USHL,NA,23
76,RW,Cape Breton (QMJHL),QMJHL,NA,108
77,C,Sault Ste. Marie (OHL),OHL,NA,11
78,D,Stouffville (OJHL),OJHL,NA,0
79,D,Linkoping (Sweden),Sweden,Europe,137
80,LW,Oshawa (OHL),OHL,NA,114
81,LW,Saginaw (OHL),OHL,NA,0
82,C,Denver (WCHA),WCHA,NA,172
83,D,Green Bay (USHL),USHL,NA,0
84,D,Prince Albert (WHL),WHL,NA,0
85,C,Peterborough (OHL),OHL,NA,63
86,LW,Sudbury (OHL),OHL,NA,41
87,D,Shawinigan (QMJHL),QMJHL,NA,1
89,D,Sudbury (OHL),OHL,NA,0
90,RW,Halifax (QMJHL),QMJHL,NA,9
91,C,Sioux Falls (High-MN),High-MN,NA,33
92,D,North Dakota (WCHA),WCHA,NA,3
93,C,Linkoping Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
94,LW,Saginaw (OHL),OHL,NA,0
95,D,USA U-18 (USHL),USHL,NA,19
96,C,Gatineau (QMJHL),QMJHL,NA,251
97,D,Cedar Rapids (USHL),USHL,NA,0
98,D,Shattuck St. Mary's (High-MN),High-MN,NA,46
99,RW,USA U-18 (USHL),USHL,NA,112
100,D,Mora Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
101,C,Holy Angels (High-MN),High-MN,NA,13
102,LW,Shawinigan (QMJHL),QMJHL,NA,0
103,C,Ambri (Swiss),Swiss,Europe,0
104,LW,Dubuque (USHL),USHL,NA,232
105,RW,Brynas Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
106,C,Edmonton (WHL),WHL,NA,0
107,C,Seattle (WHL),WHL,NA,0
108,LW,Val-d'Or (QMJHL),QMJHL,NA,0
109,RW,Chelyabinsk Jr. (Russia-Jr.),Russia-Jr.,Europe,0
110,LW,Wisconsin (WCHA),WCHA,NA,17
111,LW,Medicine Hat (WHL),WHL,NA,0
112,D,Boston University (H-East),H-East,NA,0
113,D,Farjestad (Sweden),Sweden,Europe,0
114,C,Kitchener (OHL),OHL,NA,234
115,RW,Vancouver (WCHL),WCHL,NA,0
116,D,Oshawa (OHL),OHL,NA,0
118,LW,Seattle (WHL),WHL,NA,0
119,D,Tri-City (WHL),WHL,NA,0
120,LW,Djurgarden Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
121,RW,Indiana (USHL),USHL,NA,7
122,D,Kosice Jr. (Slovak-Jr.),Slovak-Jr.,Europe,0
123,C,Plymouth (OHL),OHL,NA,0
124,C,Magnitogorsk Jr. (Russia-Jr.),Russia-Jr.,Europe,0
125,LW,Red Deer (WHL),WHL,NA,10
126,D,Djurgarden (Sweden),Sweden,Europe,49
127,D,Spokane (WHL),WHL,NA,0
128,RW,Omaha (USHL),USHL,NA,0
129,LW,USA U-18 (USHL),USHL,NA,17
130,C,Wayzata (High-MN),High-MN,NA,0
131,D,Eden Prairie (High-MN),High-MN,NA,0
133,C,Indiana (USHL),USHL,NA,8
134,RW,Kelowna (WHL),WHL,NA,0
135,D,Victoriaville (QMJHL),QMJHL,NA,0
136,D,Baie-Comeau (QMJHL),QMJHL,NA,0
137,D,Barrie (OHL),OHL,NA,0
138,D,Saskatoon (WHL),WHL,NA,13
139,C,Owen Sound (OHL),OHL,NA,390
140,LW,Victoria (WHL),WHL,NA,0
141,LW,Saskatoon (WHL),WHL,NA,0
142,D,Malmo Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
143,LW,Skovde (Sweden-3),Sweden-3,Europe,6
144,C,Spokane (WHL),WHL,NA,2
145,C/RW,Choate-Rosemary (High-CT),High-CT,NA,0
146,D,Linkoping Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
147,D,RPI (ECAC),ECAC,NA,0
148,D,Chelyabinsk Jr. (Russia-Jr.),Russia-Jr.,Europe,132
149,RW,Belleville (OHL),OHL,NA,0
150,D,Sudbury (OHL),OHL,NA,71
151,D,Milton Academy (High-MA),High-MA,NA,3
152,LW,Sault Ste. Marie (OHL),OHL,NA,5
153,D,Val-d'Or (QMJHL),QMJHL,NA,0
154,D,Burnsville (High-MN),High-MN,NA,0
155,RW,Owen Sound (OHL),OHL,NA,0
156,C,Spokane (WHL),WHL,NA,0
158,C,Ceske Budejovice Jr. (Czech),Czech,Europe,62
159,D,Swift Current (WHL),WHL,NA,0
160,D,Salmon Arm (BCHL),BCHL,NA,181
162,C,Saint John (QMJHL),QMJHL,NA,0
165,RW,Saskatoon (WHL),WHL,NA,0
166,C,Yaroslavl (KHL),KHL,Europe,0
168,C,Sparta Jr. (Czech),Czech,Europe,0
169,D,Camrose (AJHL),AJHL,NA,0
170,C,U. of Western Michigan (CCHA),CCHA,NA,0
171,LW,Sioux City (USHL),USHL,NA,27
172,D,Trencin Jr. (Slovak-Jr.),Slovak-Jr.,Europe,0
173,D,Brown U (ECAC),ECAC,NA,0
174,W,Brainerd-High (High-MN),High-MN,NA,11
175,D,Swift Current (WHL),WHL,NA,0
176,RW,Hotchkiss School (High-CT),High-CT,NA,0
177,C,USA U-18 (USHL),USHL,NA,0
179,D,Mississauga St. Michael's (OHL),OHL,NA,70
180,C,Malmo (Sweden-2),Sweden-2,Europe,0
183,D,Shawinigan (QMJHL),QMJHL,NA,0
184,RW,KalPa Kuopio (Finland),Finland,Europe,94
185,C,Niagara (OHL),OHL,NA,0
186,D,Brandon (WHL),WHL,NA,0
187,D,Green Bay (USHL),USHL,NA,0
189,D,Benilde-St.Margaret's (High-MN),High-MN,NA,0
191,C,Ottawa (OHL),OHL,NA,57
192,D,Jokerit (Finland),Finland,Europe,0
193,C,Lethbridge (WHL),WHL,NA,12
194,C,St. John's Prep (High-MA),High-MA,NA,0
195,D,Ilves Tampere (Finland),Finland,Europe,150
196,LW,USA U-18 (USHL),USHL,NA,0
197,C,Waupaca (High-WI),High-WI,NA,0
198,D,Avon Old Farms (High-CT),High-CT,NA,0
199,C,Green Bay (USHL),USHL,NA,0
200,LW,Frolunda Jr. (Sweden-Jr.),Sweden-Jr.,Europe,0
201,C,Pembroke (CCHL),CCHL,NA,10
202,LW,Halifax (QMJHL),QMJHL,NA,0
203,D,Edina High (High-MN),High-MN,NA,0
204,C,Lincoln (USHL),USHL,NA,111
205,D,CSKA (KHL),KHL,Europe,121
206,RW,Peterborough (OHL),OHL,NA,0
207,D,Fargo (USHL),USHL,NA,0
208,LW,Drummondville (QMJHL),QMJHL,NA,307
209,C/LW,Georgetown (OJHL),OJHL,NA,103
210,D,Frolunda (Sweden),Sweden,Europe,0
