102,C,Moose Jaw (WHL),WHL,NA,132
103,RW,Leksand Jr.,Sweden,Europe,43
104,D,N.H. Jr. Monarchs,EJHL,NA,0
105,D,Cushing Academy (High-MA),High-MA,NA,743
106,C,Slavia Praha,Czech,Europe,382
107,C,Saginaw (OHL),OHL,NA,327
108,D,HV 71 Jonkoping Jr.,Sweden,Europe,623
109,D,Denver (WCHA),WCHA,NA,0
110,C,Portland (WHL),WHL,NA,0
111,RW,Vancouver (WCHL),WHL,NA,0
113,C/LW,Miami University (CCHA),CCHA,NA,0
115,LW,SaiPa,Finland,Europe,0
116,LW,Quebec (QMJHL),QMJHL,NA,4
117,RW,Chelyabinsk,Russia,Europe,0
118,D,Saginaw (OHL),OHL,NA,0
120,LW,Prince Edward,QMJHL,NA,0
121,RW,Skalica,Slovakia,Europe,0
122,RW,Vastra Frolunda Jr. (Sweden-Jr.),Sweden,Europe,0
123,C,Dukla Trencin Jr.,Slovakia,Europe,0
124,D,Kamloops (WHL),WHL,NA,8
125,D,Karpat Oulu Jr.,Finland,Europe,0
126,RW,South Surrey,BCHL,NA,0
127,LW,Kingston (OHL),OHL,NA,0
129,D,Thayer Academy (High-MA),High-MA,NA,0
130,C,Lewiston,QMJHL,NA,0
132,C/LW,Medicine Hat (WHL),WHL,NA,493
133,RW,Chicoutimi (QMJHL),QMJHL,NA,0
134,D,Notre Dame Jr. A (SJHL),SJHL,NA,0
135,RW,Trinec Jr.,Czech,Europe,0
136,D,Zlin Jr.,Czech,Europe,0
137,RW,Kumla Jr.,Sweden,Europe,0
138,C,Chilliwack,BCHL,NA,0
139,D,Malmo Jr.,Sweden,Europe,0
141,D,Colorado College (WCHA),WCHA,NA,2
142,C,U.S. National U-18,NAHL,NA,394
144,RW,Moose Jaw (WHL),WHL,NA,1
145,D,N.E. Jr. Falcons,EJHL,NA,0
146,C,Sodertalje Jr.,Sweden,Europe,229
147,D,Owen Sound (OHL),OHL,NA,0
148,C,Lada Togliatti 2,Russia,Europe,0
149,D,Ottawa (OHL),OHL,NA,116
150,C,Windsor (OHL),OHL,NA,144
151,D,Prince Albert (WHL),WHL,NA,0
152,RW,London (OHL),OHL,NA,0
153,RW,Junior Bruins,EJHL,NA,0
154,C,Saskatoon (WHL),WHL,NA,0
155,D,Nobles (High-MA),High-MA,NA,389
156,RW,Brandon (WHL),WHL,NA,419
157,LW,Vastra Frolunda Jr. (Sweden-Jr.),Sweden,Europe,0
159,D,Karpat Oulu Jr.,Finland,Europe,0
160,RW,Vernon,BCHL,NA,1
162,LW,Massachusetts (H-East),H-East,NA,0
163,RW,Saginaw (OHL),OHL,NA,0
164,D,Spartak St. Petersburg,Russia,Europe,0
166,D,Spokane (WHL),WHL,NA,0
168,F,U.S. National U-18,NAHL,NA,9
169,D,Prince Albert (WHL),WHL,NA,0
170,D,Spokane (WHL),WHL,NA,0
171,C,Prince George (WHL),WHL,NA,12
172,RW,Liberec Jr.,Czech,Europe,0
173,LW,MoDo Ornskoldsvik Jr.,Sweden,Europe,0
174,D,Red Deer (WHL),WHL,NA,0
175,D,Ilves Tampere Jr.,Finland,Europe,0
176,RW,Harvard (ECAC),ECAC,NA,0
177,D,Regina (WHL),WHL,NA,0
178,W,Lake of the Woods (High-MN),High-MN,NA,0
179,LW,Kootenay (WHL),WHL,NA,60
180,D,Salmon Arm (BCHL),BCHL,NA,0
181,LW,Sioux City (USHL),USHL,NA,162
183,D,Ottawa (OHL),OHL,NA,0
184,D,Plymouth (OHL),OHL,NA,0
185,D,Notre Dame Jr. A (SJHL),SJHL,NA,3
186,D,Lokomotiv Yaroslavl 2,Russia,Europe,0
187,D,Salavat Yulayev Ufa 2,Russia,Europe,4
188,D,Sioux City (USHL),USHL,NA,0
189,C,Vastra Frolunda Jr. (Sweden-Jr.),Sweden,Europe,0
190,RW,Guelph (OHL),OHL,NA,324
191,D,Krylja Sovetov,Russia,Europe,0
192,LW,Chicoutimi (QMJHL),QMJHL,NA,9
193,LW,Wayzata (High-MN),High-MN,NA,0
194,D,Shawinigan (QMJHL),QMJHL,NA,0
195,C,Sioux Falls (USHL),USHL,NA,234
196,D,Sarnia (OHL),OHL,NA,0
198,D,U.S. National U-18,NAHL,NA,0
199,RW,Tri-City (WHL),WHL,NA,0
200,LW,Gomel,Belarus,Europe,353
201,D,Peterborough (OHL),OHL,NA,0
202,RW,Ceske Budejovice Jr.,Czech,Europe,0
203,C,Spokane (WHL),WHL,NA,0
204,C/LW,Upper Canada College,High-Ontario,NA,286
205,C,Dubnica,Slovakia,Europe,6
206,D,Sioux City (USHL),USHL,NA,0
207,LW,Spokane (WHL),WHL,NA,0
208,D,N.E. Jr. Falcons,EJHL,NA,0
209,D,CSKA Moscow 2 (Russia),Russia,Europe,0
210,C/LW,Brampton (OHL),OHL,NA,0
211,C,Kootenay (WHL),WHL,NA,41
212,RW,Worcester Academy (High-MA),High-MA,NA,0
213,D,Windsor (OHL),OHL,NA,0
214,D,Seattle (WHL),WHL,NA,0
215,LW,Chicago,USHL,NA,0
216,D,Skovde,Sweden,Europe,622
217,C,Omaha (USHL),USHL,NA,0
218,C,Bjorkloven,Sweden,Europe,0
219,RW,CSKA Moscow (Russia),Russia,Europe,0
220,LW,Fort McMurray,AJHL,NA,0
221,D,Swift Current (WHL),WHL,NA,0
222,D,Kelowna (WHL),WHL,NA,139
224,RW,Waterloo,USHL,NA,0
225,D,Blake (High-MN),High-MN,NA,0
226,LW,Brampton (OHL),OHL,NA,0
227,RW,Thayer Academy (High-MA),High-MA,NA,0
228,C,Des Moines (USHL),USHL,NA,9
229,D,Salisbury (High-CT),High-CT,NA,0
230,RW,Vasby,Sweden,Europe,579
