84,LW,Halifax (QMJHL),QMJHL,NA,0
85,LW,Plymouth (OHL),OHL,NA,154
86,LW,Seattle (WHL),WHL,NA,1
87,C,Plymouth (OHL),OHL,NA,0
88,LW,Vastra Frolunda (Sweden),Sweden,Europe,0
89,F,Warroad (High-MN),High-MN,NA,0
90,LW,Brampton (OHL),OHL,NA,0
91,LW,HK Riga 2000 ( ), ,Europe,91
93,C/RW,Sarnia (OHL),OHL,NA,0
94,C,Omaha Jr. A (USHL),USHL,NA,0
95,D,Kingston (OHL),OHL,NA,0
97,LW,Mississauga (OHL),OHL,NA,3
98,D,Oshawa (OHL),OHL,NA,0
100,RW,U.S. National U-18 (USNTDP),USNTDP,NA,7
101,D,Ilves Tampere Jr. (Finland-Jr.),Finland-Jr.,Europe,0
102,D,Apple Valley (High-MN),High-MN,NA,0
103,D,Guelph (OHL),OHL,NA,2
104,RW,Vsetin (Czech),Czech,Europe,0
105,LW,Ilves Tampere Jr. (Finland-Jr.),Finland-Jr.,Europe,0
107,D,Penticton (BCHL),BCHL,NA,0
110,D,U.S. National U-18 (USNTDP),USNTDP,NA,0
111,D,Bad Tolz ( ), ,Europe,119
112,LW,Belleville (OHL),OHL,NA,458
113,D,Lethbridge (WHL),WHL,NA,0
114,D,Leksand ( ), ,Europe,0
115,C,Kosice ( ), ,Europe,0
116,D,Eau Claire North (High-WI),High-WI,NA,0
117,C,Saint John (QMJHL),QMJHL,NA,0
118,C,Rouyn Noranda (QMJHL),QMJHL,NA,0
119,C,St. Sebastian's (High-MA),High-MA,NA,0
121,D,Gatineau (QMJHL),QMJHL,NA,0
122,C,Brampton (OHL),OHL,NA,0
123,C,Kingston (OHL),OHL,NA,0
124,C,St. Louis Park (High-MN),High-MN,NA,0
126,D,Des Moines (USHL),USHL,NA,1
127,LW,Quebec (QMJHL),QMJHL,NA,0
128,D,Halifax (QMJHL),QMJHL,NA,42
129,RW,HIFK Helsinki Jr. ( ), ,Europe,0
131,RW,Poldi Kladno,#N/A,Europe,0
134,LW,Yale (ECAC),ECAC,NA,0
136,LW,Michigan State (CCHA),CCHA,NA,0
137,W,Dukla Trencin ( ), ,Europe,0
138,C,Newmarket (OPJHL),OPJHL,NA,7
139,D,Neftekhimik ( ), ,Europe,0
140,D,Providence ( ), ,NA,0
141,W,Malmo Jr. ( ), ,Europe,0
142,D,Drummondville (QMJHL),QMJHL,NA,0
143,RW,Kamloops (WHL),WHL,NA,0
144,D,Champlain (QJHL),QJHL,NA,0
145,RW,Providence ( ), ,NA,5
147,D,Salisbury (High-CT),High-CT,NA,94
148,D,Rouyn Noranda (QMJHL),QMJHL,NA,18
149,RW,Kalpa Kuopio Jr. (Finland-Jr.),Finland-Jr.,Europe,0
150,LW,HIFK Helsinki Jr. ( ), ,Europe,0
152,D,Medicine Hat (WHL),WHL,NA,0
153,C,Lewiston (QMJHL),QMJHL,NA,0
154,LW,Belmont Hill (High-MA),High-MA,NA,0
155,D,Windsor (OHL),OHL,NA,0
156,C,Jokerit Helsinki Jr.,#N/A,Europe,0
157,C,Lakeland Union (High-WI),High-WI,NA,0
158,C,Swift Current (WHL),WHL,NA,0
159,D,Prince George (WHL),WHL,NA,0
160,D,Moncton (QMJHL),QMJHL,NA,473
161,LW,Vastra Frolunda (Sweden),Sweden,Europe,488
162,W,Basel ( ), ,Europe,0
163,RW,CSKA Moscow (Russia),Russia,Europe,8
164,D,Eisbaren Berlin (Germany),Germany,Europe,0
165,C,HIFK Helsinki Jr. ( ), ,Europe,0
166,C,Shattuck-St. Mary's (High-MN),High-MN,NA,0
167,LW,Kloten ( ), ,Europe,0
168,D,Swift Current (WHL),WHL,NA,0
169,C,Wellington (OPJHL),OPJHL,NA,0
170,W,Lada Togliatti,#N/A,Europe,0
171,RW,Governor Dummer (High-MA),High-MA,NA,0
172,C,HPK Hameenlinna ( ), ,Europe,3
174,C,Prince George (WHL),WHL,NA,0
176,RW,U.S. National U-18 (USNTDP),USNTDP,NA,0
177,C,Acadie-Bathurst (QMJHL),QMJHL,NA,426
178,C,NY Bobcats (AJHL),AJHL,NA,0
179,C,Breck (High-MN),High-MN,NA,0
180,C,Assat Pori ( ), ,Europe,253
181,D,Beaver Valley (KIJHL),KIJHL,NA,0
182,LW,Ceske Budejovice Jr. ( ), ,Europe,46
183,RW,Clarkson ( ), ,NA,0
184,D,Bjorkloven (Sweden),Sweden,Europe,0
185,D,HIFK Helsinki ( ), ,Europe,0
186,C,Hamilton (OPJHL),OPJHL,NA,1
187,LW,Sudbury (OHL),OHL,NA,0
188,D,Western Michigan (CCHA),CCHA,NA,0
189,RW,Medicine Hat (WHL),WHL,NA,495
190,LW,Springfield (NAHL),NAHL,NA,0
191,RW,Burnsville (High-MN),High-MN,NA,0
192,C,Cretin-Derham (High-MN),High-MN,NA,0
194,LW,Moncton (QMJHL),QMJHL,NA,0
195,C,Spruce Grove (AJHL),AJHL,NA,0
196,C,Boston College ( ), ,NA,98
197,RW,Prince George (WHL),WHL,NA,0
198,LW,Tver ( ), ,Europe,0
199,D,Portland (WHL),WHL,NA,0
200,D,CSKA Moscow 2 (Russia),Russia,Europe,15
202,LW,Boston University ( ), ,NA,88
203,LW,Sioux Falls (USHL),USHL,NA,0
204,C,Trinec Jr.,#N/A,Europe,0
205,RW,Chelyabinsk ( ), ,Europe,0
206,W,Vasteras Jr,#N/A,Europe,0
207,C,Baie-Comeau (QMJHL),QMJHL,NA,0
208,D,Shawinigan (QMJHL),QMJHL,NA,0
209,D,Farjestad Jr. ( ), ,Europe,0
210,D,Tabor Academy (High-MA),High-MA,NA,0
211,RW,U. of Notre Dame (CCHA),CCHA,NA,366
212,D,Regina (WHL),WHL,NA,0
213,D,Penticton (BCHL),BCHL,NA,0
